"Notes"	"Age Group"	"Age Group Code"	"State"	"State Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"30-34 years"	"30-34"	"Utah"	"49"	"2014"	"2014"	225403
	"30-34 years"	"30-34"	"Utah"	"49"	"2015"	"2015"	222560
	"30-34 years"	"30-34"	"Utah"	"49"	"2016"	"2016"	220206
	"30-34 years"	"30-34"	"Utah"	"49"	"2017"	"2017"	217309
"Total"	"30-34 years"	"30-34"	"Utah"	"49"			5018303
	"30-34 years"	"30-34"	"Vermont"	"50"	"1990"	"1990"	50158
	"30-34 years"	"30-34"	"Vermont"	"50"	"1991"	"1991"	49188
	"30-34 years"	"30-34"	"Vermont"	"50"	"1992"	"1992"	47910
	"30-34 years"	"30-34"	"Vermont"	"50"	"1993"	"1993"	46413
	"30-34 years"	"30-34"	"Vermont"	"50"	"1994"	"1994"	45195
	"30-34 years"	"30-34"	"Vermont"	"50"	"1995"	"1995"	43778
	"30-34 years"	"30-34"	"Vermont"	"50"	"1996"	"1996"	41944
	"30-34 years"	"30-34"	"Vermont"	"50"	"1997"	"1997"	40316
	"30-34 years"	"30-34"	"Vermont"	"50"	"1998"	"1998"	39582
	"30-34 years"	"30-34"	"Vermont"	"50"	"1999"	"1999"	39818
	"30-34 years"	"30-34"	"Vermont"	"50"	"2000"	"2000"	40367
	"30-34 years"	"30-34"	"Vermont"	"50"	"2001"	"2001"	39963
	"30-34 years"	"30-34"	"Vermont"	"50"	"2002"	"2002"	39599
	"30-34 years"	"30-34"	"Vermont"	"50"	"2003"	"2003"	38690
	"30-34 years"	"30-34"	"Vermont"	"50"	"2004"	"2004"	37544
	"30-34 years"	"30-34"	"Vermont"	"50"	"2005"	"2005"	36244
	"30-34 years"	"30-34"	"Vermont"	"50"	"2006"	"2006"	34737
	"30-34 years"	"30-34"	"Vermont"	"50"	"2007"	"2007"	33694
	"30-34 years"	"30-34"	"Vermont"	"50"	"2008"	"2008"	33614
	"30-34 years"	"30-34"	"Vermont"	"50"	"2009"	"2009"	33751
	"30-34 years"	"30-34"	"Vermont"	"50"	"2010"	"2010"	34308
	"30-34 years"	"30-34"	"Vermont"	"50"	"2011"	"2011"	35089
	"30-34 years"	"30-34"	"Vermont"	"50"	"2012"	"2012"	35518
	"30-34 years"	"30-34"	"Vermont"	"50"	"2013"	"2013"	36014
	"30-34 years"	"30-34"	"Vermont"	"50"	"2014"	"2014"	36214
	"30-34 years"	"30-34"	"Vermont"	"50"	"2015"	"2015"	36040
	"30-34 years"	"30-34"	"Vermont"	"50"	"2016"	"2016"	36068
	"30-34 years"	"30-34"	"Vermont"	"50"	"2017"	"2017"	36334
"Total"	"30-34 years"	"30-34"	"Vermont"	"50"			1098090
	"30-34 years"	"30-34"	"Virginia"	"51"	"1990"	"1990"	569912
	"30-34 years"	"30-34"	"Virginia"	"51"	"1991"	"1991"	579501
	"30-34 years"	"30-34"	"Virginia"	"51"	"1992"	"1992"	588525
	"30-34 years"	"30-34"	"Virginia"	"51"	"1993"	"1993"	595153
	"30-34 years"	"30-34"	"Virginia"	"51"	"1994"	"1994"	600275
	"30-34 years"	"30-34"	"Virginia"	"51"	"1995"	"1995"	597695
	"30-34 years"	"30-34"	"Virginia"	"51"	"1996"	"1996"	589146
	"30-34 years"	"30-34"	"Virginia"	"51"	"1997"	"1997"	574676
	"30-34 years"	"30-34"	"Virginia"	"51"	"1998"	"1998"	556091
	"30-34 years"	"30-34"	"Virginia"	"51"	"1999"	"1999"	544128
	"30-34 years"	"30-34"	"Virginia"	"51"	"2000"	"2000"	540473
	"30-34 years"	"30-34"	"Virginia"	"51"	"2001"	"2001"	543999
	"30-34 years"	"30-34"	"Virginia"	"51"	"2002"	"2002"	543024
	"30-34 years"	"30-34"	"Virginia"	"51"	"2003"	"2003"	537978
	"30-34 years"	"30-34"	"Virginia"	"51"	"2004"	"2004"	531092
	"30-34 years"	"30-34"	"Virginia"	"51"	"2005"	"2005"	521121
	"30-34 years"	"30-34"	"Virginia"	"51"	"2006"	"2006"	509756
	"30-34 years"	"30-34"	"Virginia"	"51"	"2007"	"2007"	503981
	"30-34 years"	"30-34"	"Virginia"	"51"	"2008"	"2008"	506336
	"30-34 years"	"30-34"	"Virginia"	"51"	"2009"	"2009"	514551
	"30-34 years"	"30-34"	"Virginia"	"51"	"2010"	"2010"	530554
	"30-34 years"	"30-34"	"Virginia"	"51"	"2011"	"2011"	547296
	"30-34 years"	"30-34"	"Virginia"	"51"	"2012"	"2012"	561932
	"30-34 years"	"30-34"	"Virginia"	"51"	"2013"	"2013"	573771
	"30-34 years"	"30-34"	"Virginia"	"51"	"2014"	"2014"	579362
	"30-34 years"	"30-34"	"Virginia"	"51"	"2015"	"2015"	579837
	"30-34 years"	"30-34"	"Virginia"	"51"	"2016"	"2016"	581858
	"30-34 years"	"30-34"	"Virginia"	"51"	"2017"	"2017"	584586
"Total"	"30-34 years"	"30-34"	"Virginia"	"51"			15586609
	"30-34 years"	"30-34"	"Washington"	"53"	"1990"	"1990"	443872
	"30-34 years"	"30-34"	"Washington"	"53"	"1991"	"1991"	457400
	"30-34 years"	"30-34"	"Washington"	"53"	"1992"	"1992"	467299
	"30-34 years"	"30-34"	"Washington"	"53"	"1993"	"1993"	475300
	"30-34 years"	"30-34"	"Washington"	"53"	"1994"	"1994"	477864
	"30-34 years"	"30-34"	"Washington"	"53"	"1995"	"1995"	476472
	"30-34 years"	"30-34"	"Washington"	"53"	"1996"	"1996"	467198
	"30-34 years"	"30-34"	"Washington"	"53"	"1997"	"1997"	456909
	"30-34 years"	"30-34"	"Washington"	"53"	"1998"	"1998"	446334
	"30-34 years"	"30-34"	"Washington"	"53"	"1999"	"1999"	438866
	"30-34 years"	"30-34"	"Washington"	"53"	"2000"	"2000"	437910
	"30-34 years"	"30-34"	"Washington"	"53"	"2001"	"2001"	444520
	"30-34 years"	"30-34"	"Washington"	"53"	"2002"	"2002"	446167
	"30-34 years"	"30-34"	"Washington"	"53"	"2003"	"2003"	438279
	"30-34 years"	"30-34"	"Washington"	"53"	"2004"	"2004"	430427
	"30-34 years"	"30-34"	"Washington"	"53"	"2005"	"2005"	419389
	"30-34 years"	"30-34"	"Washington"	"53"	"2006"	"2006"	414996
	"30-34 years"	"30-34"	"Washington"	"53"	"2007"	"2007"	417319
	"30-34 years"	"30-34"	"Washington"	"53"	"2008"	"2008"	427914
	"30-34 years"	"30-34"	"Washington"	"53"	"2009"	"2009"	442741
	"30-34 years"	"30-34"	"Washington"	"53"	"2010"	"2010"	456503
	"30-34 years"	"30-34"	"Washington"	"53"	"2011"	"2011"	470904
	"30-34 years"	"30-34"	"Washington"	"53"	"2012"	"2012"	484544
	"30-34 years"	"30-34"	"Washington"	"53"	"2013"	"2013"	496871
	"30-34 years"	"30-34"	"Washington"	"53"	"2014"	"2014"	508363
	"30-34 years"	"30-34"	"Washington"	"53"	"2015"	"2015"	519362
	"30-34 years"	"30-34"	"Washington"	"53"	"2016"	"2016"	533913
	"30-34 years"	"30-34"	"Washington"	"53"	"2017"	"2017"	545545
"Total"	"30-34 years"	"30-34"	"Washington"	"53"			12943181
	"30-34 years"	"30-34"	"West Virginia"	"54"	"1990"	"1990"	139947
	"30-34 years"	"30-34"	"West Virginia"	"54"	"1991"	"1991"	137177
	"30-34 years"	"30-34"	"West Virginia"	"54"	"1992"	"1992"	133100
	"30-34 years"	"30-34"	"West Virginia"	"54"	"1993"	"1993"	129530
	"30-34 years"	"30-34"	"West Virginia"	"54"	"1994"	"1994"	126110
	"30-34 years"	"30-34"	"West Virginia"	"54"	"1995"	"1995"	122260
	"30-34 years"	"30-34"	"West Virginia"	"54"	"1996"	"1996"	118684
	"30-34 years"	"30-34"	"West Virginia"	"54"	"1997"	"1997"	115501
	"30-34 years"	"30-34"	"West Virginia"	"54"	"1998"	"1998"	113706
	"30-34 years"	"30-34"	"West Virginia"	"54"	"1999"	"1999"	113811
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2000"	"2000"	115098
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2001"	"2001"	115248
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2002"	"2002"	115922
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2003"	"2003"	116498
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2004"	"2004"	114915
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2005"	"2005"	113756
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2006"	"2006"	109983
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2007"	"2007"	109162
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2008"	"2008"	108886
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2009"	"2009"	110708
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2010"	"2010"	112579
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2011"	"2011"	113504
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2012"	"2012"	113304
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2013"	"2013"	112564
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2014"	"2014"	110251
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2015"	"2015"	107110
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2016"	"2016"	104936
	"30-34 years"	"30-34"	"West Virginia"	"54"	"2017"	"2017"	102733
"Total"	"30-34 years"	"30-34"	"West Virginia"	"54"			3256983
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"1990"	"1990"	421105
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"1991"	"1991"	427137
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"1992"	"1992"	428663
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"1993"	"1993"	427897
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"1994"	"1994"	423577
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"1995"	"1995"	415574
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"1996"	"1996"	405201
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"1997"	"1997"	392644
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"1998"	"1998"	381676
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"1999"	"1999"	374238
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2000"	"2000"	372507
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2001"	"2001"	371041
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2002"	"2002"	367381
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2003"	"2003"	361224
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2004"	"2004"	353980
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2005"	"2005"	347477
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2006"	"2006"	337939
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2007"	"2007"	335350
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2008"	"2008"	338218
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2009"	"2009"	344706
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2010"	"2010"	351261
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2011"	"2011"	359750
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2012"	"2012"	365944
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2013"	"2013"	370847
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2014"	"2014"	372274
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2015"	"2015"	370667
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2016"	"2016"	369407
	"30-34 years"	"30-34"	"Wisconsin"	"55"	"2017"	"2017"	365840
"Total"	"30-34 years"	"30-34"	"Wisconsin"	"55"			10553525
	"30-34 years"	"30-34"	"Wyoming"	"56"	"1990"	"1990"	40867
	"30-34 years"	"30-34"	"Wyoming"	"56"	"1991"	"1991"	40321
	"30-34 years"	"30-34"	"Wyoming"	"56"	"1992"	"1992"	39498
	"30-34 years"	"30-34"	"Wyoming"	"56"	"1993"	"1993"	38422
	"30-34 years"	"30-34"	"Wyoming"	"56"	"1994"	"1994"	37198
	"30-34 years"	"30-34"	"Wyoming"	"56"	"1995"	"1995"	35487
	"30-34 years"	"30-34"	"Wyoming"	"56"	"1996"	"1996"	33438
	"30-34 years"	"30-34"	"Wyoming"	"56"	"1997"	"1997"	31407
	"30-34 years"	"30-34"	"Wyoming"	"56"	"1998"	"1998"	30114
	"30-34 years"	"30-34"	"Wyoming"	"56"	"1999"	"1999"	29400
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2000"	"2000"	29727
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2001"	"2001"	29888
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2002"	"2002"	30614
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2003"	"2003"	30647
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2004"	"2004"	30802
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2005"	"2005"	30850
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2006"	"2006"	30737
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2007"	"2007"	31512
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2008"	"2008"	32703
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2009"	"2009"	34996
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2010"	"2010"	36680
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2011"	"2011"	37981
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2012"	"2012"	39601
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2013"	"2013"	40799
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2014"	"2014"	41191
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2015"	"2015"	41465
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2016"	"2016"	41305
	"30-34 years"	"30-34"	"Wyoming"	"56"	"2017"	"2017"	40003
"Total"	"30-34 years"	"30-34"	"Wyoming"	"56"			987653
"Total"	"30-34 years"	"30-34"					588612684
	"35-39 years"	"35-39"	"Alabama"	"01"	"1990"	"1990"	308569
	"35-39 years"	"35-39"	"Alabama"	"01"	"1991"	"1991"	317791
	"35-39 years"	"35-39"	"Alabama"	"01"	"1992"	"1992"	327898
	"35-39 years"	"35-39"	"Alabama"	"01"	"1993"	"1993"	336446
	"35-39 years"	"35-39"	"Alabama"	"01"	"1994"	"1994"	340816
	"35-39 years"	"35-39"	"Alabama"	"01"	"1995"	"1995"	342653
	"35-39 years"	"35-39"	"Alabama"	"01"	"1996"	"1996"	344985
	"35-39 years"	"35-39"	"Alabama"	"01"	"1997"	"1997"	343806
	"35-39 years"	"35-39"	"Alabama"	"01"	"1998"	"1998"	344664
	"35-39 years"	"35-39"	"Alabama"	"01"	"1999"	"1999"	342932
	"35-39 years"	"35-39"	"Alabama"	"01"	"2000"	"2000"	338693
	"35-39 years"	"35-39"	"Alabama"	"01"	"2001"	"2001"	330870
	"35-39 years"	"35-39"	"Alabama"	"01"	"2002"	"2002"	321114
	"35-39 years"	"35-39"	"Alabama"	"01"	"2003"	"2003"	312160
	"35-39 years"	"35-39"	"Alabama"	"01"	"2004"	"2004"	305558
	"35-39 years"	"35-39"	"Alabama"	"01"	"2005"	"2005"	303456
	"35-39 years"	"35-39"	"Alabama"	"01"	"2006"	"2006"	308663
	"35-39 years"	"35-39"	"Alabama"	"01"	"2007"	"2007"	312470
	"35-39 years"	"35-39"	"Alabama"	"01"	"2008"	"2008"	313869
	"35-39 years"	"35-39"	"Alabama"	"01"	"2009"	"2009"	312797
	"35-39 years"	"35-39"	"Alabama"	"01"	"2010"	"2010"	306598
	"35-39 years"	"35-39"	"Alabama"	"01"	"2011"	"2011"	296362
	"35-39 years"	"35-39"	"Alabama"	"01"	"2012"	"2012"	292346
	"35-39 years"	"35-39"	"Alabama"	"01"	"2013"	"2013"	291317
	"35-39 years"	"35-39"	"Alabama"	"01"	"2014"	"2014"	292385
	"35-39 years"	"35-39"	"Alabama"	"01"	"2015"	"2015"	295636
	"35-39 years"	"35-39"	"Alabama"	"01"	"2016"	"2016"	299887
	"35-39 years"	"35-39"	"Alabama"	"01"	"2017"	"2017"	302111
"Total"	"35-39 years"	"35-39"	"Alabama"	"01"			8886852
	"35-39 years"	"35-39"	"Alaska"	"02"	"1990"	"1990"	57263
	"35-39 years"	"35-39"	"Alaska"	"02"	"1991"	"1991"	60103
	"35-39 years"	"35-39"	"Alaska"	"02"	"1992"	"1992"	63000
	"35-39 years"	"35-39"	"Alaska"	"02"	"1993"	"1993"	64165
	"35-39 years"	"35-39"	"Alaska"	"02"	"1994"	"1994"	64005
	"35-39 years"	"35-39"	"Alaska"	"02"	"1995"	"1995"	63249
	"35-39 years"	"35-39"	"Alaska"	"02"	"1996"	"1996"	62519
	"35-39 years"	"35-39"	"Alaska"	"02"	"1997"	"1997"	60970
	"35-39 years"	"35-39"	"Alaska"	"02"	"1998"	"1998"	59322
	"35-39 years"	"35-39"	"Alaska"	"02"	"1999"	"1999"	57719
	"35-39 years"	"35-39"	"Alaska"	"02"	"2000"	"2000"	55520
	"35-39 years"	"35-39"	"Alaska"	"02"	"2001"	"2001"	52983
	"35-39 years"	"35-39"	"Alaska"	"02"	"2002"	"2002"	50767
	"35-39 years"	"35-39"	"Alaska"	"02"	"2003"	"2003"	48476
	"35-39 years"	"35-39"	"Alaska"	"02"	"2004"	"2004"	47010
	"35-39 years"	"35-39"	"Alaska"	"02"	"2005"	"2005"	46466
	"35-39 years"	"35-39"	"Alaska"	"02"	"2006"	"2006"	46633
	"35-39 years"	"35-39"	"Alaska"	"02"	"2007"	"2007"	46472
	"35-39 years"	"35-39"	"Alaska"	"02"	"2008"	"2008"	46213
	"35-39 years"	"35-39"	"Alaska"	"02"	"2009"	"2009"	45566
	"35-39 years"	"35-39"	"Alaska"	"02"	"2010"	"2010"	45778
	"35-39 years"	"35-39"	"Alaska"	"02"	"2011"	"2011"	44755
	"35-39 years"	"35-39"	"Alaska"	"02"	"2012"	"2012"	45153
	"35-39 years"	"35-39"	"Alaska"	"02"	"2013"	"2013"	45583
	"35-39 years"	"35-39"	"Alaska"	"02"	"2014"	"2014"	46119
	"35-39 years"	"35-39"	"Alaska"	"02"	"2015"	"2015"	47495
	"35-39 years"	"35-39"	"Alaska"	"02"	"2016"	"2016"	49342
	"35-39 years"	"35-39"	"Alaska"	"02"	"2017"	"2017"	50424
"Total"	"35-39 years"	"35-39"	"Alaska"	"02"			1473070
	"35-39 years"	"35-39"	"Arizona"	"04"	"1990"	"1990"	281195
	"35-39 years"	"35-39"	"Arizona"	"04"	"1991"	"1991"	292793
	"35-39 years"	"35-39"	"Arizona"	"04"	"1992"	"1992"	306669
	"35-39 years"	"35-39"	"Arizona"	"04"	"1993"	"1993"	321993
	"35-39 years"	"35-39"	"Arizona"	"04"	"1994"	"1994"	341564
	"35-39 years"	"35-39"	"Arizona"	"04"	"1995"	"1995"	358550
	"35-39 years"	"35-39"	"Arizona"	"04"	"1996"	"1996"	372040
	"35-39 years"	"35-39"	"Arizona"	"04"	"1997"	"1997"	384361
	"35-39 years"	"35-39"	"Arizona"	"04"	"1998"	"1998"	389847
	"35-39 years"	"35-39"	"Arizona"	"04"	"1999"	"1999"	393281
	"35-39 years"	"35-39"	"Arizona"	"04"	"2000"	"2000"	392930
	"35-39 years"	"35-39"	"Arizona"	"04"	"2001"	"2001"	389659
	"35-39 years"	"35-39"	"Arizona"	"04"	"2002"	"2002"	384764
	"35-39 years"	"35-39"	"Arizona"	"04"	"2003"	"2003"	381549
	"35-39 years"	"35-39"	"Arizona"	"04"	"2004"	"2004"	382433
	"35-39 years"	"35-39"	"Arizona"	"04"	"2005"	"2005"	393196
	"35-39 years"	"35-39"	"Arizona"	"04"	"2006"	"2006"	408786
	"35-39 years"	"35-39"	"Arizona"	"04"	"2007"	"2007"	418635
	"35-39 years"	"35-39"	"Arizona"	"04"	"2008"	"2008"	422417
	"35-39 years"	"35-39"	"Arizona"	"04"	"2009"	"2009"	420284
	"35-39 years"	"35-39"	"Arizona"	"04"	"2010"	"2010"	414181
	"35-39 years"	"35-39"	"Arizona"	"04"	"2011"	"2011"	405969
	"35-39 years"	"35-39"	"Arizona"	"04"	"2012"	"2012"	406179
	"35-39 years"	"35-39"	"Arizona"	"04"	"2013"	"2013"	408726
	"35-39 years"	"35-39"	"Arizona"	"04"	"2014"	"2014"	413649
	"35-39 years"	"35-39"	"Arizona"	"04"	"2015"	"2015"	422607
	"35-39 years"	"35-39"	"Arizona"	"04"	"2016"	"2016"	433761
	"35-39 years"	"35-39"	"Arizona"	"04"	"2017"	"2017"	444880
"Total"	"35-39 years"	"35-39"	"Arizona"	"04"			10786898
	"35-39 years"	"35-39"	"Arkansas"	"05"	"1990"	"1990"	170444
	"35-39 years"	"35-39"	"Arkansas"	"05"	"1991"	"1991"	174780
	"35-39 years"	"35-39"	"Arkansas"	"05"	"1992"	"1992"	179461
	"35-39 years"	"35-39"	"Arkansas"	"05"	"1993"	"1993"	185038
	"35-39 years"	"35-39"	"Arkansas"	"05"	"1994"	"1994"	188086
	"35-39 years"	"35-39"	"Arkansas"	"05"	"1995"	"1995"	191386
	"35-39 years"	"35-39"	"Arkansas"	"05"	"1996"	"1996"	194522
	"35-39 years"	"35-39"	"Arkansas"	"05"	"1997"	"1997"	196354
	"35-39 years"	"35-39"	"Arkansas"	"05"	"1998"	"1998"	197837
	"35-39 years"	"35-39"	"Arkansas"	"05"	"1999"	"1999"	199896
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2000"	"2000"	199608
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2001"	"2001"	194910
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2002"	"2002"	189601
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2003"	"2003"	184163
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2004"	"2004"	180140
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2005"	"2005"	179169
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2006"	"2006"	182705
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2007"	"2007"	184379
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2008"	"2008"	185513
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2009"	"2009"	185081
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2010"	"2010"	183046
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2011"	"2011"	179511
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2012"	"2012"	177850
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2013"	"2013"	178367
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2014"	"2014"	179894
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2015"	"2015"	183144
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2016"	"2016"	186973
	"35-39 years"	"35-39"	"Arkansas"	"05"	"2017"	"2017"	189713
"Total"	"35-39 years"	"35-39"	"Arkansas"	"05"			5201571
	"35-39 years"	"35-39"	"California"	"06"	"1990"	"1990"	2490548
	"35-39 years"	"35-39"	"California"	"06"	"1991"	"1991"	2560368
	"35-39 years"	"35-39"	"California"	"06"	"1992"	"1992"	2644149
	"35-39 years"	"35-39"	"California"	"06"	"1993"	"1993"	2687123
	"35-39 years"	"35-39"	"California"	"06"	"1994"	"1994"	2709154
	"35-39 years"	"35-39"	"California"	"06"	"1995"	"1995"	2726245
	"35-39 years"	"35-39"	"California"	"06"	"1996"	"1996"	2751032
	"35-39 years"	"35-39"	"California"	"06"	"1997"	"1997"	2785972
	"35-39 years"	"35-39"	"California"	"06"	"1998"	"1998"	2818048
	"35-39 years"	"35-39"	"California"	"06"	"1999"	"1999"	2830371
	"35-39 years"	"35-39"	"California"	"06"	"2000"	"2000"	2812409
	"35-39 years"	"35-39"	"California"	"06"	"2001"	"2001"	2786905
	"35-39 years"	"35-39"	"California"	"06"	"2002"	"2002"	2744578
	"35-39 years"	"35-39"	"California"	"06"	"2003"	"2003"	2710998
	"35-39 years"	"35-39"	"California"	"06"	"2004"	"2004"	2681027
	"35-39 years"	"35-39"	"California"	"06"	"2005"	"2005"	2682400
	"35-39 years"	"35-39"	"California"	"06"	"2006"	"2006"	2689290
	"35-39 years"	"35-39"	"California"	"06"	"2007"	"2007"	2674758
	"35-39 years"	"35-39"	"California"	"06"	"2008"	"2008"	2650671
	"35-39 years"	"35-39"	"California"	"06"	"2009"	"2009"	2614976
	"35-39 years"	"35-39"	"California"	"06"	"2010"	"2010"	2564030
	"35-39 years"	"35-39"	"California"	"06"	"2011"	"2011"	2522809
	"35-39 years"	"35-39"	"California"	"06"	"2012"	"2012"	2520139
	"35-39 years"	"35-39"	"California"	"06"	"2013"	"2013"	2533145
	"35-39 years"	"35-39"	"California"	"06"	"2014"	"2014"	2560490
	"35-39 years"	"35-39"	"California"	"06"	"2015"	"2015"	2609080
	"35-39 years"	"35-39"	"California"	"06"	"2016"	"2016"	2660242
	"35-39 years"	"35-39"	"California"	"06"	"2017"	"2017"	2713487
"Total"	"35-39 years"	"35-39"	"California"	"06"			74734444
	"35-39 years"	"35-39"	"Colorado"	"08"	"1990"	"1990"	304505
	"35-39 years"	"35-39"	"Colorado"	"08"	"1991"	"1991"	316880
	"35-39 years"	"35-39"	"Colorado"	"08"	"1992"	"1992"	330711
	"35-39 years"	"35-39"	"Colorado"	"08"	"1993"	"1993"	345207
	"35-39 years"	"35-39"	"Colorado"	"08"	"1994"	"1994"	357042
	"35-39 years"	"35-39"	"Colorado"	"08"	"1995"	"1995"	367189
	"35-39 years"	"35-39"	"Colorado"	"08"	"1996"	"1996"	373658
	"35-39 years"	"35-39"	"Colorado"	"08"	"1997"	"1997"	375568
	"35-39 years"	"35-39"	"Colorado"	"08"	"1998"	"1998"	374067
	"35-39 years"	"35-39"	"Colorado"	"08"	"1999"	"1999"	371857
	"35-39 years"	"35-39"	"Colorado"	"08"	"2000"	"2000"	366372
	"35-39 years"	"35-39"	"Colorado"	"08"	"2001"	"2001"	359051
	"35-39 years"	"35-39"	"Colorado"	"08"	"2002"	"2002"	348863
	"35-39 years"	"35-39"	"Colorado"	"08"	"2003"	"2003"	338697
	"35-39 years"	"35-39"	"Colorado"	"08"	"2004"	"2004"	335046
	"35-39 years"	"35-39"	"Colorado"	"08"	"2005"	"2005"	338678
	"35-39 years"	"35-39"	"Colorado"	"08"	"2006"	"2006"	348239
	"35-39 years"	"35-39"	"Colorado"	"08"	"2007"	"2007"	355948
	"35-39 years"	"35-39"	"Colorado"	"08"	"2008"	"2008"	359009
	"35-39 years"	"35-39"	"Colorado"	"08"	"2009"	"2009"	357441
	"35-39 years"	"35-39"	"Colorado"	"08"	"2010"	"2010"	352323
	"35-39 years"	"35-39"	"Colorado"	"08"	"2011"	"2011"	346209
	"35-39 years"	"35-39"	"Colorado"	"08"	"2012"	"2012"	347371
	"35-39 years"	"35-39"	"Colorado"	"08"	"2013"	"2013"	353374
	"35-39 years"	"35-39"	"Colorado"	"08"	"2014"	"2014"	361966
	"35-39 years"	"35-39"	"Colorado"	"08"	"2015"	"2015"	374701
	"35-39 years"	"35-39"	"Colorado"	"08"	"2016"	"2016"	389095
	"35-39 years"	"35-39"	"Colorado"	"08"	"2017"	"2017"	401373
"Total"	"35-39 years"	"35-39"	"Colorado"	"08"			9950440
	"35-39 years"	"35-39"	"Connecticut"	"09"	"1990"	"1990"	266641
	"35-39 years"	"35-39"	"Connecticut"	"09"	"1991"	"1991"	273522
	"35-39 years"	"35-39"	"Connecticut"	"09"	"1992"	"1992"	278738
